audio,phonemes,ipa
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDLC1/SX85.WAV,h# s ix m eh n tcl t q ix z epi m eh zh axr dcl d ix n kcl k y ux bcl ix kcl k y aa r dcl d z h#, s ɨ m ɛ n t̚ t ʔ ɨ z  m ɛ ʒ ɚ d̚ d ɨ n k̚ k j ʉ b̚ ɨ k̚ k j ɑ ɹ d̚ d z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDLC1/SX175.WAV,h# s ix v ih r m ay ow pcl p iy ah pau k ix n tcl t r ih bcl b ux dcl d ix dcl t axr r aa n z q ix n f er ix ao r axr dx iy kcl k aa m pcl p l eh kcl k s h#, s ɨ v ɪ ɹ m aɪ oʊ p̚ p i ʌ  k ɨ n t̚ t ɹ ɪ b̚ b ʉ d̚ d ɨ d̚ t ɚ ɹ ɑ n z ʔ ɨ n f ɝ ɨ ɔ ɹ ɚ ɾ i k̚ k ɑ m p̚ p l ɛ k̚ k s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDLC1/SI2065.WAV,h# l ih f tcl t ix ng hv er s kcl k er tcl sh ix kcl k l ay m dcl d ih n pau n eh v axr r ix l ih ng kcl k w ix sh ix ng hv axr gcl g r ih pcl p ao n hv ix z aa r m h#, l ɪ f t̚ t ɨ ŋ ɦ ɝ s k̚ k ɝ t̚ ʃ ɨ k̚ k l aɪ m d̚ d ɪ n  n ɛ v ɚ ɹ ɨ l ɪ ŋ k̚ k w ɨ ʃ ɨ ŋ ɦ ɚ ɡ̚ ɡ ɹ ɪ p̚ p ɔ n ɦ ɨ z ɑ ɹ m 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDLC1/SX265.WAV,h# dh ax s ao ix z bcl b r ow kcl k ix n pau s ow tcl ch aa pcl p dh ax w uh dcl d ix n s tcl t eh dcl d h#, ð ə s ɔ ɨ z b̚ b ɹ oʊ k̚ k ɨ n  s oʊ t̚ tʃ ɑ p̚ p ð ə w ʊ d̚ d ɨ n s t̚ t ɛ d̚ d 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDLC1/SI1435.WAV,h# dh ix w er l dcl ix z kcl k aa n s ax n q l iy tcl ch ey n dcl jh ix ng pau hh w ah q w ax z epi n ux y eh s tcl t axr dcl d iy pau q ix z aa bcl s el eh s en tcl t ax dcl d ey h#, ð ɨ w ɝ l d̚ ɨ z k̚ k ɑ n s ə n ʔ l i t̚ tʃ eɪ n d̚ dʒ ɨ ŋ  h w ʌ ʔ w ə z  n ʉ j ɛ s t̚ t ɚ d̚ d i  ʔ ɨ z ɑ b̚ s l̩ ɛ s n̩ t̚ t ə d̚ d eɪ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SX156.WAV,h# q aa r kcl k s pcl p er m ih n tcl s pcl p aa z ix v aw tcl t kcl k ah m w ax z ah n ix kcl k s pcl p eh kcl t ix dcl h#, ʔ ɑ ɹ k̚ k s p̚ p ɝ m ɪ n t̚ s p̚ p ɑ z ɨ v aʊ t̚ t k̚ k ʌ m w ə z ʌ n ɨ k̚ k s p̚ p ɛ k̚ t ɨ d̚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SI1956.WAV,h# q ax s ih ng g el kcl k ih kcl m ey dx ix tcl s pcl p r ih ng ow pcl p ax n pau sh ah dx axr ix n h#, ʔ ə s ɪ ŋ ɡ l̩ k̚ k ɪ k̚ m eɪ ɾ ɨ t̚ s p̚ p ɹ ɪ ŋ oʊ p̚ p ə n  ʃ ʌ ɾ ɚ ɨ n 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SX336.WAV,h# r aa bcl m ey dcl d hh ah ng gcl g eh r iy ng gcl g ux l aa sh f dcl d ih nx axr pau q ix ng gcl g ux s bcl b er ix pcl p ay f axr dcl d ix z er tcl h#, ɹ ɑ b̚ m eɪ d̚ d h ʌ ŋ ɡ̚ ɡ ɛ ɹ i ŋ ɡ̚ ɡ ʉ l ɑ ʃ f d̚ d ɪ ɾ̃ ɚ  ʔ ɨ ŋ ɡ̚ ɡ ʉ s b̚ b ɝ ɨ p̚ p aɪ f ɚ d̚ d ɨ z ɝ t̚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SI1655.WAV,h# s ow pau hh iy ix n ix s tcl t er dcl d hv axr pcl p ae n ih kcl k h#, s oʊ  h i ɨ n ɨ s t̚ t ɝ d̚ d ɦ ɚ p̚ p æ n ɪ k̚ k 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SX66.WAV,h# w iy gcl g aa tcl d r eh n tcl ch f r ax m dh iy ah nx ax nx axr ah pcl t ix dcl d r ey n h#, w i ɡ̚ ɡ ɑ t̚ d ɹ ɛ n t̚ tʃ f ɹ ə m ð i ʌ ɾ̃ ə ɾ̃ ɚ ʌ p̚ t ɨ d̚ d ɹ eɪ n 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SX426.WAV,h# q ax m ao th pau z ih gcl g z ae gcl d ax l ao ng dh ax pcl p ae th pau th r uw ao dx ow z gcl g aa r dx en h#, ʔ ə m ɔ θ  z ɪ ɡ̚ ɡ z æ ɡ̚ d ə l ɔ ŋ ð ə p̚ p æ θ  θ ɹ u ɔ ɾ oʊ z ɡ̚ ɡ ɑ ɹ ɾ n̩ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SX246.WAV,h# hh aw ey n sh ix n ih z ix s ah w ey eh s kcl k ax l ey dx axr h#, h aʊ eɪ n ʃ ɨ n ɪ z ɨ s ʌ w eɪ ɛ s k̚ k ə l eɪ ɾ ɚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MAEO0/SI1326.WAV,h# dh ax l aa r v ah pau k eh pcl p w ao r m bcl b ay dh ix kcl k w iy n q aa r f el gcl g r ow n ax nx axr bcl b aw tcl t eh n dcl d ey z h#, ð ə l ɑ ɹ v ʌ  k ɛ p̚ p w ɔ ɹ m b̚ b aɪ ð ɨ k̚ k w i n ʔ ɑ ɹ f l̩ ɡ̚ ɡ ɹ oʊ n ə ɾ̃ ɚ b̚ b aʊ t̚ t ɛ n d̚ d eɪ z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SI1695.WAV,h# q eh n ih th ih n ih dcl d ux w ax dh ax n ey s ax-h s pcl p ey dcl z bcl b ae dcl d l ah kcl k h#, ʔ ɛ n ɪ θ ɪ n ɪ d̚ d ʉ w ə ð ə n eɪ s ə̥ s p̚ p eɪ d̚ z b̚ b æ d̚ d l ʌ k̚ k 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SX435.WAV,h# dh ix r ih tcl ch uh dx ih n v eh s tcl t ix n bcl b l ae kcl k z er kcl k aa n z epi en s tcl t eh dx ah v s tcl t ay l ix sh ux z h#, ð ɨ ɹ ɪ t̚ tʃ ʊ ɾ ɪ n v ɛ s t̚ t ɨ n b̚ b l æ k̚ k z ɝ k̚ k ɑ n z  n̩ s t̚ t ɛ ɾ ʌ v s t̚ t aɪ l ɨ ʃ ʉ z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SX255.WAV,h# m ay q ay dcl d iy l m ao r nx ix ng bcl b ix gcl g ih n z w ax th hh aa tcl k aa f iy h#, m aɪ ʔ aɪ d̚ d i l m ɔ ɹ ɾ̃ ɨ ŋ b̚ b ɨ ɡ̚ ɡ ɪ n z w ə θ h ɑ t̚ k ɑ f i 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SI2325.WAV,h# dh eh n m ey ay ae s kcl k w eh dh iy z m ah dx iy f uh tcl p r ix n tcl s kcl k ey m epi f r ah m h#, ð ɛ n m eɪ aɪ æ s k̚ k w ɛ ð i z m ʌ ɾ i f ʊ t̚ p ɹ ɨ n t̚ s k̚ k eɪ m  f ɹ ʌ m 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SX345.WAV,h# t r ih sh pau s epi ao aw er z ix nx aw er z ax v m uw v ix s ae dx axr dx ey h#, t ɹ ɪ ʃ  s  ɔ aʊ ɝ z ɨ ɾ̃ aʊ ɝ z ə v m u v ɨ s æ ɾ ɚ ɾ eɪ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SX165.WAV,h# dh ih q iy z iy gcl g ow eh ng z uw aa l ix dcl jh ix s tcl t r ix l ae kcl k s th r ux aw tcl dh ax v oy ix dcl jh h#, ð ɪ ʔ i z i ɡ̚ ɡ oʊ ɛ ŋ z u ɑ l ɨ d̚ dʒ ɨ s t̚ t ɹ ɨ l æ k̚ k s θ ɹ ʉ aʊ t̚ ð ə v ɔɪ ɨ d̚ dʒ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SI1065.WAV,h# q aa l th r ih m ah s kcl k ax m pcl p er n ow tcl s q eh nx ix gcl g r iy dx ix gcl g ow h#, ʔ ɑ l θ ɹ ɪ m ʌ s k̚ k ə m p̚ p ɝ n oʊ t̚ s ʔ ɛ ɾ̃ ɨ ɡ̚ ɡ ɹ i ɾ ɨ ɡ̚ ɡ oʊ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MTML0/SX75.WAV,h# f ih l dh ae tcl k ae n tcl t iy n w ix dh f r eh sh pcl p r ix ng w ao dx axr h#, f ɪ l ð æ t̚ k æ n t̚ t i n w ɨ ð f ɹ ɛ ʃ p̚ p ɹ ɨ ŋ w ɔ ɾ ɚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SX197.WAV,h# d r aa iy tcl ch gcl g r ae f ah nx ax n ux ae kcl k s ix s h#, d ɹ ɑ i t̚ tʃ ɡ̚ ɡ ɹ æ f ʌ ɾ̃ ə n ʉ æ k̚ k s ɨ s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SI1457.WAV,h# dh ax m ih kcl k s iy ng hv eh dcl m uw v z bcl b ae kcl k ix n f ao r th s l ow l iy ix kcl k r ao s dh ax w ih dcl th ax dh ax r axr s eh pcl t ix kcl k el h#, ð ə m ɪ k̚ k s i ŋ ɦ ɛ d̚ m u v z b̚ b æ k̚ k ɨ n f ɔ ɹ θ s l oʊ l i ɨ k̚ k ɹ ɔ s ð ə w ɪ d̚ θ ə ð ə ɹ ɚ s ɛ p̚ t ɨ k̚ k l̩ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SI1251.WAV,h# q ow n l iy r eh r l iy ix z ix tcl t eh n sh en gcl g ih v ax n tcl t ax q ae kcl k y axr pcl p r aa gcl r ix s axr pcl p ao r tcl s ae n ax v ae l y ux ey sh en h#, ʔ oʊ n l i ɹ ɛ ɹ l i ɨ z ɨ t̚ t ɛ n ʃ n̩ ɡ̚ ɡ ɪ v ə n t̚ t ə ʔ æ k̚ k j ɚ p̚ p ɹ ɑ ɡ̚ ɹ ɨ s ɚ p̚ p ɔ ɹ t̚ s æ n ə v æ l j ʉ eɪ ʃ n̩ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SX107.WAV,h# b er th dcl d ey pcl p aa r dx iy z hh ae v kcl k ah pcl k ey kcl k s ix nx ay s kcl k r iy m h#, b ɝ θ d̚ d eɪ p̚ p ɑ ɹ ɾ i z h æ v k̚ k ʌ p̚ k eɪ k̚ k s ɨ ɾ̃ aɪ s k̚ k ɹ i m 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SI827.WAV,h# d r ah gcl g z kcl k ih m ix kcl k el n ey m pau p r ow kcl k ey n pcl p eh nx ix s ih l ix n h#, d ɹ ʌ ɡ̚ ɡ z k̚ k ɪ m ɨ k̚ k l̩ n eɪ m  p ɹ oʊ k̚ k eɪ n p̚ p ɛ ɾ̃ ɨ s ɪ l ɨ n 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SX287.WAV,h# ix n dh ax l ao ng r ah nx ix tcl p ey z tcl t ax-h bcl b ay kcl k w ao l ix dx iy kcl k l ow dh ix ng h#, ɨ n ð ə l ɔ ŋ ɹ ʌ ɾ̃ ɨ t̚ p eɪ z t̚ t ə̥ b̚ b aɪ k̚ k w ɔ l ɨ ɾ i k̚ k l oʊ ð ɨ ŋ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SX377.WAV,h# sh iy ao l w ix z dcl jh ow kcl k s ax-h bcl b ah tcl t ux m ah tcl ch gcl g aa r l ix kcl k ix nx ix z f ux dcl h#, ʃ i ɔ l w ɨ z d̚ dʒ oʊ k̚ k s ə̥ b̚ b ʌ t̚ t ʉ m ʌ t̚ tʃ ɡ̚ ɡ ɑ ɹ l ɨ k̚ k ɨ ɾ̃ ɨ z f ʉ d̚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MJJM0/SX17.WAV,h# k aa r el ih v z ix nx ax l ay v l iy hv ow m h#, k ɑ ɹ l̩ ɪ v z ɨ ɾ̃ ə l aɪ v l i ɦ oʊ m 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SI1688.WAV,h# s ah m epi th ix ng eh l s dcl z ax-h s tcl t r ae kcl t ih dcl d hv ih m pau hh y eh tcl dh ix w ix z epi n ow s aw n dcl d q ow n l iy tcl t ux m l ay kcl k s ay l en tcl t s h#, s ʌ m  θ ɨ ŋ ɛ l s d̚ z ə̥ s t̚ t ɹ æ k̚ t ɪ d̚ d ɦ ɪ m  h j ɛ t̚ ð ɨ w ɨ z  n oʊ s aʊ n d̚ d ʔ oʊ n l i t̚ t ʉ m l aɪ k̚ k s aɪ l n̩ t̚ t s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SX248.WAV,h# r iy dx iy ng ih n pcl p ao r l ay tcl t gcl g ih v zh ux q ay s tcl t r ey n h#, ɹ i ɾ i ŋ ɪ n p̚ p ɔ ɹ l aɪ t̚ t ɡ̚ ɡ ɪ v ʒ ʉ ʔ aɪ s t̚ t ɹ eɪ n 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SI1058.WAV,h# r eh dcl d iy n ih s eh kcl s axr s ay z ix z q aa r aa l m uh s tcl t kcl k ix n tcl t ix n y ux ix s h#, ɹ ɛ d̚ d i n ɪ s ɛ k̚ s ɚ s aɪ z ɨ z ʔ ɑ ɹ ɑ l m ʊ s t̚ t k̚ k ɨ n t̚ t ɨ n j ʉ ɨ s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SX158.WAV,h# dh ih dcl d r ah ng kcl k axr dcl d ih z ah s ow sh ix l q aw tcl k ae s tcl t h#, ð ɪ d̚ d ɹ ʌ ŋ k̚ k ɚ d̚ d ɪ z ʌ s oʊ ʃ ɨ l ʔ aʊ t̚ k æ s t̚ t 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SI2318.WAV,h# d ow n tcl dh ey s tcl t ih l kcl k aa l y ux dcl jh ux n y er q eh z epi dh ow y er bcl b ah tcl t ih n y ih r z ow l dcl d h#, d oʊ n t̚ ð eɪ s t̚ t ɪ l k̚ k ɑ l j ʉ d̚ dʒ ʉ n j ɝ ʔ ɛ z  ð oʊ j ɝ b̚ b ʌ t̚ t ɪ n j ɪ ɹ z oʊ l d̚ d 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SX428.WAV,h# q ey kcl k r ae bcl ch ae l ax n dcl jh dcl d epi m iy pau b eh dx ix kcl k w ih kcl k s tcl t ae bcl b v ae ng kcl k w ix sh tcl t hh ih m h#, ʔ eɪ k̚ k ɹ æ b̚ tʃ æ l ə n d̚ dʒ d̚ d  m i  b ɛ ɾ ɨ k̚ k w ɪ k̚ k s t̚ t æ b̚ b v æ ŋ k̚ k w ɨ ʃ t̚ t h ɪ m 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SX68.WAV,h# q ah pcl g r ey dcl jh axr s tcl t ey dcl d ix s tcl t ux r ix f l eh kcl ch ih r w eh l th h#, ʔ ʌ p̚ ɡ ɹ eɪ d̚ dʒ ɚ s t̚ t eɪ d̚ d ɨ s t̚ t ʉ ɹ ɨ f l ɛ k̚ tʃ ɪ ɹ w ɛ l θ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FBLV0/SX338.WAV,h# dh ax dcl d aa r kcl k pau m er kcl k iy l ix gcl g ux n w aw n dcl d ah r aw n dcl d f ao r m ay l epi s h#, ð ə d̚ d ɑ ɹ k̚ k  m ɝ k̚ k i l ɨ ɡ̚ ɡ ʉ n w aʊ n d̚ d ʌ ɹ aʊ n d̚ d f ɔ ɹ m aɪ l  s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SI2126.WAV,h# w ah n w ay tcl t hh ae n dcl p oy z dcl d ix s tcl t ih kcl k ax bcl b ah v hh ih z dcl d eh s kcl k h#, w ʌ n w aɪ t̚ t h æ n d̚ p ɔɪ z d̚ d ɨ s t̚ t ɪ k̚ k ə b̚ b ʌ v h ɪ z d̚ d ɛ s k̚ k 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SX56.WAV,h# q ae kcl k ix dcl d eh m ix kcl k ae pcl t ix tcl t ux dcl d gcl g eh axr n tcl t iy zh axr dcl d ix pcl p l ow m ax h#, ʔ æ k̚ k ɨ d̚ d ɛ m ɨ k̚ k æ p̚ t ɨ t̚ t ʉ d̚ d ɡ̚ ɡ ɛ ɚ n t̚ t i ʒ ɚ d̚ d ɨ p̚ p l oʊ m ə 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SX326.WAV,h# s tcl t iy v kcl k el eh kcl k s r eh axr eh n aa v el kcl k oy n z h#, s t̚ t i v k̚ k l̩ ɛ k̚ k s ɹ ɛ ɚ ɛ n ɑ v l̩ k̚ k ɔɪ n z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SX416.WAV,h# q ey hh y ux dcl jh pcl p ow axr aw dx ix dcl jh pau r eh axr l iy ix kcl k er z h#, ʔ eɪ h j ʉ d̚ dʒ p̚ p oʊ ɚ aʊ ɾ ɨ d̚ dʒ  ɹ ɛ ɚ l i ɨ k̚ k ɝ z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SX236.WAV,h# k l ih r pcl p axr n ah n s iy ey sh ix n ix q ih z ix pcl p r iy sh ih ey dx ix dcl d h#, k l ɪ ɹ p̚ p ɚ n ʌ n s i eɪ ʃ ɨ n ɨ ʔ ɪ z ɨ p̚ p ɹ i ʃ ɪ eɪ ɾ ɨ d̚ d 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SI866.WAV,h# dh iy y ow l dcl d sh aa pcl p ae dx ih dcl jh s tcl t ih l hh ao l dcl d z pau q ah gcl g uh dcl m ix kcl k ae nx ih kcl k ix zh ux z l iy ax bcl b ae dcl b ao s h#, ð i j oʊ l d̚ d ʃ ɑ p̚ p æ ɾ ɪ d̚ dʒ s t̚ t ɪ l h ɔ l d̚ d z  ʔ ʌ ɡ̚ ɡ ʊ d̚ m ɨ k̚ k æ ɾ̃ ɪ k̚ k ɨ ʒ ʉ z l i ə b̚ b æ d̚ b ɔ s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SX146.WAV,h# s ih kcl k l ix kcl k ax l pcl p r ow gcl g r ae m z epi w el n eh v axr kcl k ax m pcl p ay l h#, s ɪ k̚ k l ɨ k̚ k ə l p̚ p ɹ oʊ ɡ̚ ɡ ɹ æ m z  w l̩ n ɛ v ɚ k̚ k ə m p̚ p aɪ l 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MDPB0/SI1760.WAV,h# dh ax r ih ng kcl k ax l dcl m aw th l ae f tcl t pau r ix v iy l ih ng ah s tcl t aa nx ih sh ix ng l iy s tcl t r ao ng hh w ay tcl t iy th h#, ð ə ɹ ɪ ŋ k̚ k ə l d̚ m aʊ θ l æ f t̚ t  ɹ ɨ v i l ɪ ŋ ʌ s t̚ t ɑ ɾ̃ ɪ ʃ ɨ ŋ l i s t̚ t ɹ ɔ ŋ h w aɪ t̚ t i θ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SX335.WAV,h# g ah s epi ao pcl p ay n tcl t r iy z q eh n r eh dcl d w uh dcl z aa n hv ix z epi w aa kcl th r ux s ix kcl k oy ix n ae sh epi n el f ao r ix s tcl t h#, ɡ ʌ s  ɔ p̚ p aɪ n t̚ t ɹ i z ʔ ɛ n ɹ ɛ d̚ d w ʊ d̚ z ɑ n ɦ ɨ z  w ɑ k̚ θ ɹ ʉ s ɨ k̚ k ɔɪ ɨ n æ ʃ  n l̩ f ɔ ɹ ɨ s t̚ t 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SX65.WAV,h# ch ae l ah n jh iy tcl ch dcl jh eh n r el z ix n tcl t eh l ax dcl jh ix n tcl t s h#, tʃ æ l ʌ n dʒ i t̚ tʃ d̚ dʒ ɛ n ɹ l̩ z ɨ n t̚ t ɛ l ə d̚ dʒ ɨ n t̚ t s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SI2315.WAV,h# jh ux n y er w ah dcl d aa n er s dh ax m ae dx axr w ix th y ux h#, dʒ ʉ n j ɝ w ʌ d̚ d ɑ n ɝ s ð ə m æ ɾ ɚ w ɨ θ j ʉ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SI1055.WAV,h# q ix n tcl t er nx ax l n ae sh epi n el r iy s pcl p aa n tcl s ax bcl b ih l ax dcl d iy pau n aw ix tcl t r ux ix z ax m pau n iy dcl n aa tcl b iy dcl d aa kcl k y ax m eh n dcl ix dcl d h#, ʔ ɨ n t̚ t ɝ ɾ̃ ə l n æ ʃ  n l̩ ɹ i s p̚ p ɑ n t̚ s ə b̚ b ɪ l ə d̚ d i  n aʊ ɨ t̚ t ɹ ʉ ɨ z ə m  n i d̚ n ɑ t̚ b i d̚ d ɑ k̚ k j ə m ɛ n d̚ ɨ d̚ d 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SX425.WAV,h# m uw v iy z epi n eh v axr hv ae v iy n ah f v ih l ax n epi z h#, m u v i z  n ɛ v ɚ ɦ æ v i n ʌ f v ɪ l ə n  z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SX155.WAV,h# dh ax w aa dx axr kcl k ix n tcl t ey n dcl t ux m ah tcl ch kcl k l ao r iy n ix n epi s tcl t ah ng hv ix z ay z h#, ð ə w ɑ ɾ ɚ k̚ k ɨ n t̚ t eɪ n d̚ t ʉ m ʌ t̚ tʃ k̚ k l ɔ ɹ i n ɨ n  s t̚ t ʌ ŋ ɦ ɨ z aɪ z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SX245.WAV,h# d ah z hv ih n dcl d ux q ay dx iy aa l ix dcl jh iy q aa n axr kcl k aw z h#, d ʌ z ɦ ɪ n d̚ d ʉ ʔ aɪ ɾ i ɑ l ɨ d̚ dʒ i ʔ ɑ n ɚ k̚ k aʊ z 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MBBR0/SI1685.WAV,h# k ax m aa n l eh tcl s hh er iy dcl d aw n bcl b ax f ao r dh eh l aa kcl k ah pcl f ao r dh ix dcl d ey h#, k ə m ɑ n l ɛ t̚ s h ɝ i d̚ d aʊ n b̚ b ə f ɔ ɹ ð ɛ l ɑ k̚ k ʌ p̚ f ɔ ɹ ð ɨ d̚ d eɪ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SI2340.WAV,h# y ux dcl th ih ng kcl k axr s tcl t ah m ix kcl k w ax dx ax v gcl g aa tcl y ux s tcl t ux ix tcl t hh ix n th r iy w iy kcl s h#, j ʉ d̚ θ ɪ ŋ k̚ k ɚ s t̚ t ʌ m ɨ k̚ k w ə ɾ ə v ɡ̚ ɡ ɑ t̚ j ʉ s t̚ t ʉ ɨ t̚ t h ɨ n θ ɹ i w i k̚ s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SI1080.WAV,h# w ix n hv iy w ih z q ey tcl t hh iy bcl b ix gcl g ae n v ay el ih n l eh s ix n epi s h#, w ɨ n ɦ i w ɪ z ʔ eɪ t̚ t h i b̚ b ɨ ɡ̚ ɡ æ n v aɪ l̩ ɪ n l ɛ s ɨ n  s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SX450.WAV,h# r oy q ih gcl n ao r dcl dh ix s pcl p ih r iy ix s dcl d ey tcl t ah pcl p oy n tcl t s ix n dcl d r ao ix ng dh ix gcl g r ae f h#, ɹ ɔɪ ʔ ɪ ɡ̚ n ɔ ɹ d̚ ð ɨ s p̚ p ɪ ɹ i ɨ s d̚ d eɪ t̚ t ʌ p̚ p ɔɪ n t̚ t s ɨ n d̚ d ɹ ɔ ɨ ŋ ð ɨ ɡ̚ ɡ ɹ æ f 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SX270.WAV,h# q aa r hh aa l ah dcl d ey q ey pcl p r ix n z ax v ey l ax bcl b el tcl t ax w ah s h#, ʔ ɑ ɹ h ɑ l ʌ d̚ d eɪ ʔ eɪ p̚ p ɹ ɨ n z ə v eɪ l ə b̚ b l̩ t̚ t ə w ʌ s 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SX90.WAV,h# dh ah th ih ng kcl k er q ix z ah f ey m ax s kcl k ah l pcl ch axr h#, ð ʌ θ ɪ ŋ k̚ k ɝ ʔ ɨ z ʌ f eɪ m ə s k̚ k ʌ l p̚ tʃ ɚ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SX180.WAV,h# q ao l m ow s tcl t q ao l kcl k aa l ih dcl jh ix z axr n aw kcl k ow eh dcl jh ix kcl k ey sh en el h#, ʔ ɔ l m oʊ s t̚ t ʔ ɔ l k̚ k ɑ l ɪ d̚ dʒ ɨ z ɚ n aʊ k̚ k oʊ ɛ d̚ dʒ ɨ k̚ k eɪ ʃ n̩ l̩ 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SI1710.WAV,h# dh ey eh dcl k ah m n aa tcl t ux ix dcl m ay axr bcl b ax tcl t ux ix bcl b z er v h#, ð eɪ ɛ d̚ k ʌ m n ɑ t̚ t ʉ ɨ d̚ m aɪ ɚ b̚ b ə t̚ t ʉ ɨ b̚ b z ɝ v 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/MRMG0/SX360.WAV,h# q ay ix s ux m oy s tcl ch axr w el dcl d ae m ix dcl jh dh ih s sh ih pcl p s hh ah l h#, ʔ aɪ ɨ s ʉ m ɔɪ s t̚ tʃ ɚ w l̩ d̚ d æ m ɨ d̚ dʒ ð ɪ s ʃ ɪ p̚ p s h ʌ l 
/home/isaac/Projects/Thesis/data/timit/data/TRAIN/DR7/FMKC0/SI1702.WAV,h# q ae n s ow hv ix w ao kcl k tcl t ey m l ih s epi ix gcl g eh n h#, ʔ æ n s oʊ ɦ ɨ w ɔ k̚ k t̚ t eɪ m l ɪ s  ɨ ɡ̚ ɡ ɛ n 
